comname,year,1,2,3,4,5,6,7,8,9,10,>10
witch flounder,2019,13.980392156862745,22.4,26.4811320754717,30.913978494623656,33.16867469879518,35.90243902439025,37.214285714285715,38.896103896103895,41.65217391304348,41.69565217391305,44.61538461538461
yellowtail flounder,1970,20.683673469387756,26.815899581589957,30.8,34.5,38.18390804597701,40.3448275862069,43.72727272727273,43.5,45,48.5,NA
yellowtail flounder,1971,19.936363636363637,26.04722222222222,32.20872274143302,34.411764705882355,37.81927710843374,41.22222222222222,43,45.5,48,47,NA
yellowtail flounder,1972,19.365853658536587,27.953333333333333,33.226950354609926,35.73142857142857,36.5,39.43478260869565,42,40.5,52,NA,NA
yellowtail flounder,1973,18.02409638554217,27.219730941704036,32.69230769230769,35.0126582278481,36.30927835051546,36.46067415730337,39.916666666666664,42.2,47,NA,54
yellowtail flounder,1974,20.03921568627451,29.48901098901099,33.94776119402985,35.5,37.62903225806452,36.78125,37.4,38.4,35.5,NA,NA
yellowtail flounder,1975,19.84,29.583333333333332,36,37.58064516129032,36.80555555555556,37.36363636363637,41.75,42,NA,NA,58
yellowtail flounder,1976,22.02127659574468,30.18014705882353,36.294117647058826,39.833333333333336,40,40.72222222222222,41.3,45,50.333333333333336,NA,NA
yellowtail flounder,1977,20.797619047619047,30.848484848484848,37.142857142857146,41,42.166666666666664,42.166666666666664,38,39.75,NA,48,NA
yellowtail flounder,1978,21.562874251497007,30.472843450479232,37.41843971631206,41.21333333333333,42.05555555555556,43.333333333333336,38.5,47,42,NA,NA
yellowtail flounder,1979,19.731843575418996,29.949333333333332,34.64848484848485,38.904761904761905,40.875,42.9,46.666666666666664,47,NA,56,NA
yellowtail flounder,1980,19.423529411764704,29.190355329949238,35.90207715133531,38.726256983240226,43,47.166666666666664,46.75,54,48.5,NA,48
yellowtail flounder,1981,22.247191011235955,29.194915254237287,35.645161290322584,38.146341463414636,40.46153846153846,45.42857142857143,44,52,NA,NA,NA
yellowtail flounder,1982,23.069767441860463,28.405017921146953,33.70810810810811,38.136986301369866,41.76470588235294,43.55555555555556,48.25,50,NA,NA,58
yellowtail flounder,1983,22.6875,29.27860696517413,34.417582417582416,39.3469387755102,43.583333333333336,47.25,43.25,51.333333333333336,52,NA,NA
yellowtail flounder,1984,22.09375,27.96078431372549,32.784615384615385,34.61904761904762,39.32,40.5,NA,46.333333333333336,NA,NA,NA
yellowtail flounder,1985,23.333333333333332,29.84,34.5945945945946,35.791666666666664,37.535714285714285,36.25,40,NA,NA,NA,NA
yellowtail flounder,1986,24.91304347826087,29.410810810810812,34.459016393442624,37.55,42.125,49,NA,NA,NA,NA,NA
yellowtail flounder,1987,23.208333333333332,31.257142857142856,34.958333333333336,36.578947368421055,41.81818181818182,42.2,47.6,48.5,NA,NA,48
yellowtail flounder,1988,18.154929577464788,28.345454545454544,34.607142857142854,37.26923076923077,36.42857142857143,41.5,47,NA,NA,NA,NA
yellowtail flounder,1989,17.666666666666668,27.73076923076923,34.116883116883116,37.92,42.25,44,45,NA,NA,NA,NA
yellowtail flounder,1990,8,25.958333333333332,32.10505836575876,36.96078431372549,38.77777777777778,47,42,NA,NA,NA,NA
yellowtail flounder,1991,21.216666666666665,27.314285714285713,32.342465753424655,35.09036144578313,38.8974358974359,44.4,NA,NA,NA,NA,NA
yellowtail flounder,1992,21.071428571428573,28.88421052631579,32.956896551724135,35.366336633663366,42.333333333333336,44.8,NA,NA,NA,NA,NA
yellowtail flounder,1993,19.6,27.58490566037736,33.52238805970149,36.390625,43.333333333333336,NA,43,NA,NA,NA,NA
yellowtail flounder,1994,21.619565217391305,27.961904761904762,32.09411764705882,35.3968253968254,37.513513513513516,41.888888888888886,38,NA,NA,NA,NA
yellowtail flounder,1995,21.55,27.282828282828284,31.03448275862069,35.729729729729726,38.608695652173914,42,44,41.5,44,NA,NA
yellowtail flounder,1996,21,28.36764705882353,33.15625,36.018691588785046,40.3125,43,NA,NA,NA,NA,NA
yellowtail flounder,1997,22.75409836065574,27.875,33.753926701570684,37.43103448275862,42,44.42857142857143,NA,NA,NA,NA,NA
yellowtail flounder,1998,22.84931506849315,29.520661157024794,34.013888888888886,37.282051282051285,41.78947368421053,44.8,46.5,NA,NA,NA,NA
yellowtail flounder,1999,23.59375,30.519417475728154,35.02834008097166,38.51282051282051,41.67796610169491,45.84615384615385,48.857142857142854,44,54,NA,NA
yellowtail flounder,2000,21.166666666666668,30.557142857142857,35.23270440251572,39.53703703703704,43.68421052631579,46.705882352941174,46.333333333333336,NA,NA,NA,NA
yellowtail flounder,2001,25.59016393442623,31.81981981981982,35.241025641025644,39.89333333333333,42.1,45.5,48.53333333333333,NA,NA,NA,NA
yellowtail flounder,2002,21.796296296296298,31.242424242424242,35.11363636363637,39.166666666666664,43.1,46.666666666666664,47.8,49.75,NA,NA,NA
yellowtail flounder,2003,20.22641509433962,31.908396946564885,36,38.80952380952381,41.25,45.875,47.666666666666664,48.25,50,NA,NA
yellowtail flounder,2004,21.444444444444443,30.959183673469386,35.58715596330275,39.12244897959184,42.611111111111114,46,48.5,48,NA,NA,NA
yellowtail flounder,2005,19.676056338028168,29.01086956521739,33.42553191489362,37.96825396825397,42.25,48.5,46.333333333333336,47,NA,NA,NA
yellowtail flounder,2006,20.10126582278481,29.106719367588934,33.82941176470588,37.770114942528735,41.473684210526315,46,46.5,48.5,NA,NA,NA
yellowtail flounder,2007,21.79032258064516,29.127659574468087,34.333333333333336,37.586776859504134,41.096774193548384,45.333333333333336,46.333333333333336,NA,NA,NA,NA
yellowtail flounder,2008,22.606060606060606,30.532258064516128,34.59765625,38.382716049382715,41.64705882352941,45,48,NA,NA,NA,NA
yellowtail flounder,2009,19.26050420168067,29.381720430107528,34.978339350180505,38.16216216216216,41.706896551724135,45.875,46,NA,NA,NA,NA
yellowtail flounder,2010,18.2,29,34.205438066465256,36.95,40.76521739130435,42.888888888888886,46.2,46.5,NA,NA,NA
yellowtail flounder,2011,19.3953488372093,29.848837209302324,34.25670498084291,36.88834951456311,40.049180327868854,41.888888888888886,44.666666666666664,42,NA,NA,NA
yellowtail flounder,2012,19.55263157894737,28.954166666666666,33.83771929824562,36.89417989417989,40.02564102564103,42.36,42.642857142857146,45,NA,NA,NA
yellowtail flounder,2013,19.58252427184466,29.04605263157895,33.5607476635514,36.451388888888886,39.527027027027025,41.1764705882353,42.333333333333336,46,NA,NA,NA
yellowtail flounder,2014,24.092307692307692,29.86904761904762,33.87591240875913,36.67796610169491,39.13157894736842,43.6,43.333333333333336,44.25,44.5,NA,NA
yellowtail flounder,2015,20.733333333333334,27.866666666666667,32.49101796407186,36.13513513513514,39.339622641509436,42.666666666666664,45,43,NA,NA,NA
yellowtail flounder,2016,20.849462365591396,28.742857142857144,33.31972789115646,36.64705882352941,39.09375,41.34782608695652,46,44.75,53.5,NA,NA
yellowtail flounder,2017,19.428571428571427,28.37878787878788,31.756756756756758,35.03921568627451,36.96969696969697,40.44444444444444,41.1875,41.333333333333336,NA,NA,NA
yellowtail flounder,2018,21.717391304347824,27.532258064516128,31.189655172413794,34.17948717948718,37,40.42857142857143,38.333333333333336,41.333333333333336,42.5,NA,NA
yellowtail flounder,2019,18.883211678832115,26.703703703703702,30.303571428571427,32.53191489361702,33.708333333333336,37.888888888888886,41.8,40.5,42.75,NA,NA
